date,open,high,low,close,adjclose,changed,changep,volume
2015-09-23,194.11,194.67,192.91,193.6,182.4403,-0.292,-0.0016,92790620
2015-09-24,192.15,193.45,190.56,192.9,181.7806,-0.66,-0.0036,159378840
2015-09-25,194.64,195,191.81,192.85,181.7335,-0.047,-3e-4,155054777
2015-09-28,191.78,191.91,187.64,188.01,177.1725,-4.561,-0.025099999999999997,178515871
2015-09-29,188.27,189.74,186.93,188.12,177.2761,0.104,6e-4,159045572
2015-09-30,190.37,191.825,189.44,191.63,180.5838,3.308,0.0187,163452044
2015-10-01,192.08,192.49,189.82,192.13,181.055,0.471,0.0026,131078964
2015-10-02,189.77,195.03,189.12,195,183.7596,2.705,0.0149,211003342
2015-10-05,196.46,198.74,196.33,198.47,187.0295,3.27,0.0178,126320842
2015-10-06,198.31,198.98,197,197.79,186.3887,-0.641,-0.0034000000000000002,110274530
2015-10-07,198.9,199.825,197.48,199.41,187.9153,1.527,0.008199999999999999,124307295
2015-10-08,198.95,201.55,198.59,201.21,189.6116,1.696,0.009000000000000001,153055231
2015-10-09,201.38,201.9,200.58,201.33,189.7247,0.113,6e-4,107069240
2015-10-13,200.65,202.16,200.05,200.25,188.7069,-1.197,-0.0063,88038718
2015-10-15,200.08,202.36,199.64,202.35,190.6859,2.884,0.0154,134142195
2015-10-16,202.83,203.29,201.92,203.27,191.5528,0.867,0.0045000000000000005,114580052
2015-10-19,202.5,203.37,202.13,203.37,191.6471,0.094,5e-4,76523897
2015-10-20,202.85,203.84,202.5471,203.09,191.3832,-0.264,-0.0014000000000000002,78448484
2015-10-21,203.61,203.79,201.65,201.85,190.2147,-1.169,-0.0060999999999999995,102038033
2015-10-22,202.98,205.51,201.85,205.26,193.4281,3.213,0.0169,174911723
2015-10-23,207.25,207.95,206.3,207.51,195.5484,2.12,0.011000000000000001,144442340
2015-10-26,207.3,207.37,206.56,207,195.0678,-0.481,-0.0025,69032965
2015-10-27,206.2,207,205.79,206.6,194.6909,-0.377,-0.0019,77905770
2015-10-28,207,208.98,206.21,208.95,196.9054,2.215,0.011399999999999999,135906725
2015-10-30,209.06,209.44,207.74,207.93,195.9442,-0.848,-0.0043,131076942
2015-11-02,208.32,210.62,208.17,210.39,198.2624,2.318,0.0118,86270811
2015-11-03,209.97,211.66,209.7,211,198.8373,0.575,0.0029,95246052
2015-11-05,210.43,210.98,209.09,210.15,198.0363,-0.198,-0.001,78408744
2015-11-11,208.88,208.94,207.66,207.74,195.7652,-0.773,-0.0039000000000000003,67845971
2015-11-12,206.5,207.06,204.82,204.84,193.0323,-2.733,-0.013999999999999999,121315200
2015-11-18,206.04,208.9,205.99,208.73,196.6981,3.072,0.0159,121342544
2015-11-19,208.59,209.05,208.2,208.55,196.5285,-0.17,-9e-4,88220465
2015-11-24,207.87,209.83,207.41,209.35,197.2824,0.264,0.0013,98874365
2015-11-25,209.5,209.74,209.01,209.32,197.2541,-0.028,-1e-4,51980062
2015-11-27,209.43,209.8,208.86,209.56,197.4803,0.226,0.0011,37317779
2015-11-30,209.75,209.89,208.56,208.69,196.6604,-0.82,-0.0042,112822700
2015-12-01,209.44,210.82,209.11,210.68,198.5357,1.875,0.0095,97858418
2015-12-02,210.615,211,208.23,208.529,196.5087,-2.027,-0.0102,108441259
2015-12-03,208.83,209.15,204.7511,205.61,193.758,-2.751,-0.013999999999999999,166224154
2015-12-07,209.23,209.7295,207.2,208.35,196.34,-1.197,-0.0060999999999999995,102027111
2015-12-08,206.49,208.289,205.78,206.949,195.0198,-1.32,-0.0067,103372367
2015-12-09,206.19,208.68,204.18,205.34,193.5035,-1.516,-0.0078000000000000005,162401537
2015-12-10,205.42,207.43,205.14,205.87,194.003,0.499,0.0026,116128884
2015-12-11,203.35,204.14,201.51,201.88,190.243,-3.76,-0.0194,211125329
2015-12-14,202.07,203.05,199.95,202.9008,191.2049,0.962,0.0051,182385177
2015-12-15,204.7,206.11,202.8666,205.0308,193.2121,2.007,0.0105,154069569
2015-12-16,206.365,208.39,204.8,208.03,196.0385,2.826,0.0146,197017008
2015-12-17,208.4,208.48,204.84,204.86,193.0512,-2.987,-0.0152,173092476
2015-12-18,202.77,202.93,199.83,200.0208,189.6123,-3.439,-0.0178,251393535
2015-12-21,201.41,201.88,200.09,201.67,191.1757,1.563,0.008199999999999999,99094290
2015-12-22,202.715,203.85,201.55,203.5,192.9105,1.735,0.0091,111026246
2015-12-23,204.69,206.07,204.58,206.02,195.2993,2.389,0.0124,110987228
2015-12-28,204.86,205.26,203.94,205.21,194.5315,-0.446,-0.0023,65899939
2015-12-29,206.51,207.79,206.47,207.4,196.6075,2.076,0.010700000000000001,92640672
2015-12-30,207.11,207.21,205.76,205.93,195.214,-1.394,-0.0070999999999999995,63317679
2016-01-04,200.49,201.03,198.59,201.0192,190.5588,-2.702,-0.013999999999999999,222353534
2016-01-06,198.34,200.06,197.6,198.82,188.474,-2.408,-0.0126,152112604
2016-01-07,195.33,197.44,193.59,194.05,183.9522,-4.522,-0.024,213436073
2016-01-08,195.19,195.85,191.58,191.923,181.9359,-2.016,-0.011000000000000001,209817228
2016-01-11,193.01,193.41,189.82,192.11,182.1132,0.177,0.001,187941323
2016-01-12,193.82,194.55,191.14,193.6608,183.5833,1.47,0.008100000000000001,172330490
2016-01-13,194.45,194.86,188.38,188.83,179.0038,-4.579,-0.024900000000000002,221168886
2016-01-14,189.55,193.26,187.66,191.93,181.9425,2.939,0.016399999999999998,240795609
2016-01-15,186.77,188.76,185.52,187.81,178.0369,-3.906,-0.0215,324846447
2016-01-20,185.03,187.495,181.02,185.65,175.9893,-2.285,-0.0128,286547839
2016-01-21,186.21,188.87,184.64,186.69,176.9752,0.986,0.005600000000000001,195772941
2016-01-22,189.78,190.76,188.88,190.52,180.6059,3.631,0.020499999999999997,168319598
2016-01-25,189.92,190.15,187.41,187.64,177.8758,-2.73,-0.0151,130371686
2016-01-26,188.42,190.53,188.02,190.2,180.3025,2.427,0.013600000000000001,141036757
2016-01-27,189.58,191.56,187.06,188.13,178.3403,-1.962,-0.0109,185681707
2016-01-28,189.96,190.2,187.16,189.11,179.2693,0.929,0.0052,143798780
2016-01-29,190.02,193.88,189.88,193.7208,183.6401,4.371,0.024399999999999998,210529336
2016-02-01,192.53,194.58,191.84,193.65,183.573,-0.067,-4e-4,136061564
2016-02-02,191.96,191.97,189.54,190.16,180.2646,-3.308,-0.018000000000000002,182564890
2016-02-03,191.41,191.78,187.1,191.3,181.3453,1.081,0.006,205054934
2016-02-04,190.71,192.75,189.96,191.6,181.6297,0.284,0.0016,139531794
2016-02-05,190.99,191.6696,187.2,187.95,178.1696,-3.46,-0.0191,180788308
2016-02-08,185.77,186.12,182.8,185.42,175.7713,-2.398,-0.013500000000000002,191526694
2016-02-09,183.36,186.94,183.2,185.43,175.7808,0.009,1e-4,184513136
2016-02-10,186.41,188.34,185.12,185.27,175.6291,-0.152,-9e-4,148214057
2016-02-11,182.34,184.1,181.09,182.86,173.3445,-2.285,-0.013000000000000001,219058885
2016-02-12,184.96,186.65,183.96,186.63,176.9183,3.574,0.0206,127632393
2016-02-16,188.77,189.81,187.63,189.78,179.9044,2.986,0.0169,120250668
2016-02-17,191.16,193.32,191.01,192.88,182.8431,2.939,0.0163,136009496
2016-02-18,193.2,193.27,191.72,192.09,182.0942,-0.749,-0.0040999999999999995,102342997
2016-02-19,191.17,192.18,190.45,192,182.0089,-0.085,-5e-4,114792988
2016-02-22,193.87,194.95,193.79,194.78,184.6442,2.635,0.014499999999999999,103640292
2016-02-23,194,194.32,192.18,192.32,182.3122,-2.332,-0.0126,111455289
2016-02-24,190.63,193.53,189.32,193.2,183.1464,0.834,0.0046,150812152
2016-02-26,196.57,196.68,194.9,195.0892,184.9373,-0.427,-0.0023,129833663
2016-02-29,195.11,196.23,193.33,193.56,183.4877,-1.45,-0.0078000000000000005,125918102
2016-03-01,195.01,198.21,194.4542,198.11,187.8009,4.313,0.0235,141799687
2016-03-03,198.79,199.795,198.11,199.775,189.3793,0.735,0.0039000000000000003,95172197
2016-03-07,199.34,201.07,199.25,200.59,190.1519,0.152,8e-4,100218998
2016-03-09,199.36,199.79,198.43,199.38,189.0048,0.929,0.0049,94801213
2016-03-10,199.96,201.07,197.38,199.54,189.1565,0.152,8e-4,156838697
2016-03-11,201.26,202.81,199.5179,202.76,192.209,3.052,0.0161,138243024
2016-03-14,202.16,203.04,201.77,202.5,191.9625,-0.246,-0.0013,74176589
2016-03-15,201.36,202.5307,201.05,202.17,191.6497,-0.313,-0.0016,93298821
2016-03-16,201.6,203.82,201.55,203.34,192.7588,1.109,0.0058,129303179
2016-03-17,203.24,205.23,202.77,204.63,193.9812,1.222,0.0063,134143421
2016-03-18,204.17,204.78,203.8,204.38,194.7435,0.762,0.0039000000000000003,138372404
2016-03-21,204.07,204.94,203.8,204.67,195.0198,0.276,0.0014000000000000002,72926659
2016-03-22,203.76,205.23,203.57,204.56,194.915,-0.105,-5e-4,97471939
2016-03-23,204.11,204.33,203.01,203.2092,193.6279,-1.287,-0.0066,81052455
2016-03-28,203.61,203.86,202.705,203.24,193.6573,0.114,6e-4,62408185
2016-03-30,206.3,206.87,205.59,206.02,196.3062,0.857,0.0044,86365310
2016-04-01,204.35,207.14,203.98,206.92,197.1637,1.334,0.0068000000000000005,114423478
2016-04-04,206.83,207.07,205.89,206.25,196.5253,-0.638,-0.0032,63496969
2016-04-05,204.67,206.2642,203.89,204.1892,194.5617,-1.964,-0.01,99662158
2016-04-07,205.14,205.56,203.09,203.95,194.3338,-2.354,-0.012,113859037
2016-04-08,205.34,205.85,203.87,204.4992,194.8571,0.523,0.0027,95040598
2016-04-11,205.25,206.07,203.91,204.0201,194.4006,-0.457,-0.0023,83757486
2016-04-12,204.22,206.25,203.7,205.92,196.2109,1.81,0.009300000000000001,115350567
2016-04-13,207,208.1,206.84,208.0008,198.1936,1.983,0.0101,96336433
2016-04-18,207.14,209.28,207,209.2392,199.3736,1.39,0.006999999999999999,82530960
2016-04-19,209.74,210.2,208.94,209.9,200.0032,0.63,0.0032,88316060
2016-04-20,209.95,210.92,209.39,210.1,200.1938,0.191,0.001,81100314
2016-04-21,210.12,210.25,208.65,208.97,199.1171,-1.077,-0.0054,85695041
2016-04-25,208.26,208.66,207.54,208.61,198.7741,-0.343,-0.0017000000000000001,66166494
2016-04-26,209.04,209.52,208.36,208.9192,199.0687,0.295,0.0015,75864174
2016-04-27,208.47,209.81,208.05,209.35,199.4792,0.41,0.0021,77329437
2016-04-28,208.46,209.76,206.96,207.4475,197.6664,-1.813,-0.0091,97216169
2016-04-29,206.72,207.13,205.03,206.3308,196.6023,-1.064,-0.0054,142424137
2016-05-02,206.92,208.18,206.41,207.97,198.1642,1.562,0.0079,62188015
2016-05-03,206.52,206.8,205.28,206.1592,196.4388,-1.725,-0.0087,106422142
2016-05-04,204.99,205.85,204.42,205.01,195.3438,-1.095,-0.005600000000000001,92243810
2016-05-05,205.56,205.98,204.47,204.97,195.3057,-0.038,-2e-4,67619222
2016-05-06,204.06,205.77,203.88,205.72,196.0203,0.715,0.0037,89315004
2016-05-09,205.57,206.4,205.36,205.8892,196.1815,0.161,8e-4,74374922
2016-05-10,206.72,208.5,206.64,208.45,198.6216,2.44,0.0124,77472207
2016-05-11,207.91,208.54,206.5,206.5,196.7635,-1.858,-0.009399999999999999,81726989
2016-05-12,207.29,207.4899,205.37,206.56,196.8207,0.057,3e-4,89586308
2016-05-13,206.21,206.86,204.38,204.76,195.1056,-1.715,-0.0087,96474630
2016-05-16,204.96,207.34,204.89,206.78,197.0303,1.925,0.009899999999999999,77486827
2016-05-17,206.46,206.8,204.23,204.8508,195.1921,-1.838,-0.009300000000000001,114924940
2016-05-18,204.44,206.3,203.63,204.91,195.2485,0.056,3e-4,123493379
2016-05-20,204.92,206.1,204.86,205.49,195.8012,1.229,0.0063,104990408
2016-05-23,205.51,205.84,204.985,205.21,195.5344,-0.267,-0.0014000000000000002,58682576
2016-05-24,206.17,208.24,206.14,207.87,198.069,2.535,0.013000000000000001,93537808
2016-05-25,208.67,209.77,207.8691,209.28,199.4125,1.344,0.0068000000000000005,79221525
2016-05-26,209.44,209.71,208.97,209.34,199.4696,0.057,3e-4,55280699
2016-05-27,209.53,210.25,209.47,210.24,200.3272,0.858,0.0043,64211214
2016-05-31,210.56,210.69,209.18,209.84,199.9461,-0.381,-0.0019,109879380
2016-06-01,209.12,210.48,208.89,210.27,200.3558,0.41,0.002,69936215
2016-06-02,209.8,210.93,209.2399,210.91,200.9656,0.61,0.003,63044749
2016-06-03,210.25,210.69,208.86,210.28,200.3653,-0.6,-0.003,101757126
2016-06-06,210.7,211.77,210.51,211.35,201.3849,1.02,0.0051,64887045
2016-06-07,211.525,212.34,211.5,211.68,201.6993,0.314,0.0016,60974761
2016-06-08,211.84,212.52,211.6899,212.37,202.3568,0.657,0.0033,66170920
2016-06-09,211.51,212.22,211.19,212.08,202.0804,-0.276,-0.0014000000000000002,73786869
2016-06-10,210.46,210.86,209.43,210.07,200.1652,-1.915,-0.0095,113829158
2016-06-13,209.36,210.37,208.35,208.4492,198.6208,-1.544,-0.0077,117751153
2016-06-14,208,208.74,206.9199,208.04,198.2309,-0.39,-0.002,125059286
2016-06-16,206.73,208.57,205.59,208.37,198.544,0.589,0.003,149533065
2016-06-17,207.17,207.2,205.75,206.52,197.8064,-0.738,-0.0037,117055748
2016-06-20,208.82,209.61,207.75,207.85,199.0803,1.274,0.0064,82789603
2016-06-21,208.3,208.92,207.78,208.44,199.6454,0.565,0.0028000000000000004,72461663
2016-06-22,208.65,209.5,207.93,208.1,199.3198,-0.326,-0.0016,95560471
2016-06-23,209.81,210.87,209.27,210.81,201.9154,2.596,0.013000000000000001,102731356
2016-06-24,203.63,210.8463,202.72,203.13,194.5595,-7.356,-0.0364,333444397
2016-06-27,201.59,201.6,198.65,199.6,191.1784,-3.381,-0.0174,248988660
2016-06-28,201.48,203.23,201.12,203.1997,194.6262,3.448,0.018000000000000002,159382399
2016-06-29,204.84,206.93,204.72,206.66,197.9405,3.314,0.017,137328614
2016-06-30,207.21,209.54,206.56,209.475,200.6368,2.696,0.013600000000000001,165021948
2016-07-01,209.36,210.49,209.29,209.9208,201.0638,0.427,0.0021,106055333
2016-07-05,208.95,209.08,207.71,208.41,199.6167,-1.447,-0.0072,109803713
2016-07-06,207.83,209.8,207.06,209.66,200.814,1.197,0.006,96021491
2016-07-07,209.87,210.6495,208.63,209.526,200.6856,-0.128,-6e-4,85593827
2016-07-08,211.05,212.94,210.7785,212.65,203.6778,2.992,0.0149,133970972
2016-07-11,213.19,214.07,212.95,213.4,204.3962,0.718,0.0034999999999999996,73633937
2016-07-12,214.53,215.3,213.4308,214.95,205.8808,1.485,0.0073,101275629
2016-07-14,216.4,216.67,215.66,216.12,207.0014,1.149,0.005600000000000001,91230870
2016-07-15,216.78,217.0125,215.308,215.83,206.7236,-0.278,-0.0013,107155401
2016-07-18,215.97,216.6,215.67,216.4092,207.2784,0.555,0.0027,58725918
2016-07-19,215.92,216.23,215.63,216.19,207.0684,-0.21,-0.001,54345728
2016-07-20,216.75,217.37,216.24,217.085,207.9257,0.857,0.0040999999999999995,58159457
2016-07-21,216.96,217.22,215.75,216.265,207.1403,-0.785,-0.0038,67777310
2016-07-22,216.41,217.3,216.1,217.24,208.0741,0.934,0.0045000000000000005,62787477
2016-07-25,217,217.06,215.97,216.65,207.509,-0.565,-0.0027,55873147
2016-07-26,216.53,217.17,215.76,216.75,207.6048,0.096,5e-4,70080493
2016-07-27,217.19,217.27,215.62,216.52,207.3845,-0.22,-0.0011,84083893
2016-07-28,216.29,217.11,215.75,216.77,207.624,0.239,0.0012,65035718
2016-07-29,216.46,217.54,216.13,217.12,207.9592,0.335,0.0016,79519436
2016-08-01,217.19,217.65,216.405,216.94,207.7868,-0.172,-8e-4,73311422
2016-08-02,216.65,216.83,214.57,215.5492,206.4547,-1.332,-0.0064,92295506
2016-08-03,215.48,216.245,215.13,216.18,207.0589,0.604,0.0029,53993626
2016-08-04,216.31,216.78,214.25,216.4097,207.2789,0.22,0.0011,46585528
2016-08-05,217.21,218.23,217.07,218.18,208.9745,1.696,0.008199999999999999,71892161
2016-08-08,218.4,218.52,217.74,218.05,208.85,-0.125,-6e-4,39906479
2016-08-09,218.13,218.76,217.8,218.18,208.9745,0.125,6e-4,51251728
2016-08-10,218.31,218.4038,217.23,217.64,208.4573,-0.517,-0.0025,57941092
2016-08-11,218.26,218.94,217.95,218.65,209.4247,0.967,0.0046,72504270
2016-08-12,218.29,218.71,217.99,218.46,209.2427,-0.182,-9e-4,61313544
2016-08-15,218.89,219.5,218.88,219.09,209.8461,0.603,0.0029,49813482
2016-08-16,218.6,218.68,217.96,217.96,208.7638,-1.082,-0.0052,53213621
2016-08-17,218,218.53,217.02,218.37,209.1565,0.393,0.0019,75134339
2016-08-18,218.34,218.9,218.21,218.86,209.6258,0.469,0.0022,52989266
2016-08-19,218.31,218.75,217.74,218.54,209.3193,-0.306,-0.0015,75443004
2016-08-24,218.8,218.91,217.36,217.85,208.6584,-1.073,-0.0051,71728949
2016-08-26,217.92,219.12,216.25,217.29,208.122,-0.393,-0.0019,122506348
2016-08-29,217.44,218.665,217.4,218.3608,209.1477,1.026,0.0049,70502167
2016-08-30,218.26,218.59,217.35,218,208.8021,-0.346,-0.0017000000000000001,58114543
2016-08-31,217.61,217.75,216.465,217.38,208.2082,-0.594,-0.0028000000000000004,85269453
2016-09-02,218.39,218.87,217.7,218.37,209.1565,0.939,0.0045000000000000005,79293856
2016-09-06,218.7,219.12,217.86,219.0308,209.7894,0.633,0.003,56702089
2016-09-07,218.84,219.22,218.3,219.01,209.7695,-0.02,-1e-4,76554855
2016-09-08,218.62,218.94,218.15,218.51,209.2906,-0.479,-0.0023,74102880
2016-09-09,216.97,217.03,213.25,213.28,204.2812,-5.009,-0.0239,221589073
2016-09-12,212.39,216.81,212.31,216.34,207.2121,2.931,0.0143,168110913
2016-09-13,214.84,215.1499,212.5,213.23,204.2333,-2.979,-0.0144,182828839
2016-09-15,212.96,215.73,212.75,215.28,206.1968,2.04,0.01,145736123
2016-09-16,213.48,213.69,212.57,213.37,205.3998,-0.797,-0.0039000000000000003,155236354
2016-09-19,214.13,214.88,213.03,213.41,205.4383,0.039,2e-4,80250490
2016-09-21,214.24,216.03,213.44,215.82,207.7583,2.31,0.011200000000000002,110284425
2016-09-22,217,217.53,216.71,217.18,209.0675,1.309,0.0063,76678713
2016-09-23,216.72,216.88,215.88,215.99,207.9219,-1.146,-0.0055000000000000005,73630921
2016-09-26,215.02,215.23,214.01,214.24,206.2373,-1.685,-0.008100000000000001,89827305
2016-09-27,214.05,215.68,213.62,215.57,207.5176,1.28,0.0062,78494829
2016-09-28,215.83,216.82,214.71,216.64,208.5476,1.03,0.005,87411015
2016-09-29,216.4,216.87,214.04,214.68,206.6608,-1.887,-0.009000000000000001,128070615
2016-09-30,215.65,217.12,215.36,216.3,208.2203,1.559,0.0075,117202914
2016-10-03,215.82,216.04,215.04,215.78,207.7197,-0.501,-0.0024,83512057
2016-10-04,215.91,216.17,213.99,214.68,206.6608,-1.059,-0.0051,119948052
2016-10-05,215.41,216.13,215.33,215.63,207.5754,0.915,0.0044,72815963
2016-10-06,215.37,216.04,214.735,215.78,207.7197,0.144,7.000000000000001e-4,62927376
2016-10-07,216.1,216.3,214.19,215.04,207.0074,-0.712,-0.0034000000000000002,89788255
2016-10-10,216.155,216.7,215.985,216.16,208.0856,1.078,0.0052,51855023
2016-10-11,215.66,215.74,212.58,213.43,205.4575,-2.628,-0.0126,130367373
2016-10-12,213.59,214.32,213.01,213.71,205.7271,0.27,0.0013,73866117
2016-10-13,212.16,213.59,211.21,213.01,205.0532,-0.674,-0.0033,101356960
2016-10-14,214.15,214.69,213.03,213.12,205.1591,0.106,5e-4,93346237
2016-10-17,213.09,213.39,212.17,212.38,204.4468,-0.712,-0.0034999999999999996,58275674
2016-10-18,214.24,214.31,213.27,213.71,205.7271,1.28,0.0063,76869656
2016-10-19,214.02,214.64,213.6,214.28,206.2758,0.549,0.0027,66519224
2016-10-20,213.87,214.53,213.11,213.88,205.8907,-0.385,-0.0019,73639830
2016-10-21,212.96,214.08,212.76,213.98,205.987,0.096,5e-4,89089092
2016-10-24,215,215.32,214.48,214.89,206.863,0.876,0.0043,60146592
2016-10-25,214.68,214.98,213.98,214.17,206.1699,-0.693,-0.0034000000000000002,66542329
2016-10-27,214.58,214.62,213.08,213.17,205.2072,-0.549,-0.0027,77220213
2016-10-28,213.14,213.93,211.71,212.54,204.6008,-0.606,-0.003,140623183
2016-11-01,212.93,212.99,209.6,211.01,203.1279,-1.482,-0.0072,122781818
2016-11-02,210.65,211.1,209.23,209.74,201.9054,-1.223,-0.006,103330806
2016-11-03,209.99,210.24,208.46,208.78,200.9812,-0.924,-0.0046,88939346
2016-11-04,208.91,209.89,208.38,208.55,200.7598,-0.221,-0.0011,109122059
2016-11-07,211.45,213.19,211.3,213.15,205.188,4.428,0.022099999999999998,109794861
2016-11-08,212.69,214.77,212.38,214.11,206.1121,0.924,0.0045000000000000005,106772138
2016-11-09,212.37,217.1,212.34,216.3792,208.2966,2.184,0.0106,258428972
2016-11-10,217.3,218.31,215.22,216.92,208.8172,0.521,0.0025,172113313
2016-11-11,216.08,216.7,215.32,216.42,208.3358,-0.481,-0.0023,100552732
2016-11-14,217.03,217.27,215.72,216.59,208.4995,0.164,8e-4,94579982
2016-11-15,217.04,218.28,216.8,218.28,210.1264,1.627,0.0078000000000000005,91652580
2016-11-16,217.56,218.14,217.42,217.87,209.7317,-0.395,-0.0019,65617697
2016-11-17,218.05,219.06,217.92,218.99,210.8098,1.078,0.0051,69797191
2016-11-18,219.07,219.27,218.29,218.5,210.3381,-0.472,-0.0022,86265751
2016-11-21,219.17,220.18,219,220.15,211.9265,1.588,0.0076,72402638
2016-11-22,220.51,220.79,219.73,220.58,212.3404,0.414,0.002,67428957
2016-11-23,219.98,220.76,219.75,220.7,212.456,0.116,5e-4,56620237
2016-11-25,221.1,221.56,221.01,221.52,213.2453,0.789,0.0037,37872255
2016-11-28,221.16,221.48,220.36,220.48,212.2442,-1.001,-0.004699999999999999,76572511
2016-11-29,220.52,221.44,220.17,220.91,212.6581,0.414,0.002,69886690
2016-11-30,221.63,221.82,220.31,220.38,212.1479,-0.51,-0.0024,113291793
2016-12-01,220.73,220.73,219.15,219.57,211.3682,-0.78,-0.0037,79040487
2016-12-05,220.65,221.4,220.42,221,212.7448,1.271,0.006,67837821
2016-12-06,221.22,221.7441,220.662,221.7,213.4186,0.674,0.0032,59877377
2016-12-07,221.52,224.67,221.38,224.6,216.2103,2.792,0.0131,110738050
2016-12-08,224.57,225.7,224.26,225.15,216.7397,0.529,0.0024,99714387
2016-12-09,225.41,226.53,225.37,226.51,218.0489,1.309,0.006,88005766
2016-12-12,226.4,226.96,225.76,226.25,217.7987,-0.25,-0.0011,101906238
2016-12-13,227.02,228.34,227,227.76,219.2522,1.454,0.0067,110477485
2016-12-14,227.41,228.23,225.365,225.88,217.4425,-1.81,-0.0083,142501812
2016-12-15,226.16,227.81,225.8904,226.81,218.3377,0.895,0.0040999999999999995,124972554
2016-12-16,226.01,226.08,224.67,225.04,217.9106,-0.427,-0.002,156420152
2016-12-19,225.25,226.02,225.08,225.53,218.3851,0.474,0.0022,90341147
2016-12-20,226.15,226.57,225.88,226.4,219.2275,0.842,0.0039000000000000003,89838810
2016-12-21,226.25,226.45,225.77,225.77,218.6175,-0.61,-0.0028000000000000004,67909039
2016-12-22,225.6,225.74,224.92,225.38,218.2398,-0.378,-0.0017000000000000001,56219071
2016-12-23,225.43,225.72,225.21,225.71,218.5594,0.32,0.0015,36697822
2016-12-27,226.02,226.73,226,226.27,219.1016,0.542,0.0025,42672487
2016-12-28,226.57,226.59,224.27,224.4,217.2909,-1.811,-0.0083,64095014
2016-12-29,224.48,224.89,223.84,224.35,217.2424,-0.048,-2e-4,48696080
2016-12-30,224.73,224.83,222.73,223.53,216.4484,-0.794,-0.0037,108998328
2017-01-03,225.04,225.83,223.8837,225.24,218.1043,1.656,0.0076,91366522
2017-01-04,225.62,226.75,225.61,226.58,219.4018,1.298,0.0059,78744433
2017-01-05,226.27,226.58,225.48,226.4,219.2275,-0.174,-8e-4,78379012
2017-01-06,226.53,227.75,225.9,227.21,220.0118,0.784,0.0036,71559922
2017-01-09,226.91,227.0701,226.4163,226.46,219.2856,-0.726,-0.0033,46939676
2017-01-11,226.36,227.1,225.59,227.1,219.9053,0.62,0.0028000000000000004,74650016
2017-01-12,226.5,226.75,224.955,226.53,219.3534,-0.552,-0.0025,72113181
2017-01-17,226.31,226.78,225.8,226.25,219.0823,-0.775,-0.0034999999999999996,61240814
2017-01-18,226.535,226.8,225.9,226.75,219.5664,0.484,0.0022,54793302
2017-01-19,226.84,227,225.41,225.91,218.753,-0.813,-0.0037,66608787
2017-01-20,226.7,227.31,225.9719,226.74,219.5567,0.804,0.0037,129168623
2017-01-23,226.35,226.805,225.27,226.15,218.9854,-0.571,-0.0026,75061645
2017-01-24,226.4,228.08,226.27,227.6,220.3895,1.404,0.0064,95555295
2017-01-25,228.7,229.57,228.51,229.57,222.2971,1.908,0.0087,84437712
2017-01-26,229.4,229.71,229.01,229.33,222.0647,-0.232,-0.001,59970719
2017-01-27,229.42,229.59,228.76,228.97,221.7161,-0.349,-0.0016,59695224
2017-01-30,228.17,228.2,226.41,227.55,220.3411,-1.375,-0.0062,79737252
2017-02-01,228.255,228.59,226.94,227.62,220.4089,0.087,4e-4,79117651
2017-02-02,227.2,228.1,226.82,227.77,220.5541,0.145,7.000000000000001e-4,69657560
2017-02-03,228.82,229.55,228.46,229.34,222.0744,1.52,0.0069,80563168
2017-02-06,228.87,229.326,228.54,228.93,221.6773,-0.397,-0.0018,57790108
2017-02-08,228.61,229.39,228.31,229.24,221.9775,0.29,0.0013,51566218
2017-02-09,229.56,230.95,229.52,230.6,223.2944,1.317,0.0059,65955245
2017-02-10,231,231.77,230.6216,231.51,224.1756,0.881,0.0039000000000000003,66015892
2017-02-13,232.08,233.07,232.05,232.77,225.3957,1.22,0.0054,55182050
2017-02-14,232.56,233.71,232.16,233.7,226.2962,0.901,0.004,71108983
2017-02-15,233.45,235.14,233.39,234.92,227.4776,1.181,0.0052,86785826
2017-02-16,234.96,235.155,233.85,234.72,227.2839,-0.194,-9e-4,84722437
2017-02-17,233.95,235.09,233.93,235.09,227.6422,0.358,0.0016,77204104
2017-02-21,235.52,236.69,235.51,236.49,228.9978,1.356,0.006,88946051
2017-02-22,236.02,236.54,235.83,236.28,228.7945,-0.203,-9e-4,62115185
2017-02-23,236.88,236.9,235.56,236.44,228.9494,0.155,7.000000000000001e-4,74615902
2017-02-24,235.46,236.7932,235.41,236.74,229.2399,0.29,0.0013,82381612
2017-02-27,236.64,237.31,236.35,237.11,229.5982,0.358,0.0016,56515440
2017-02-28,236.67,236.95,236.015,236.47,228.9785,-0.62,-0.0027,96961938
2017-03-01,238.39,240.32,238.37,239.78,232.1836,3.205,0.013999999999999999,149158170
2017-03-02,239.56,239.57,238.21,238.27,230.7215,-1.462,-0.0063,70245978
2017-03-03,238.17,238.61,237.73,238.42,230.8667,0.145,6e-4,81974300
2017-03-06,237.5,238.12,237.01,237.71,230.1792,-0.688,-0.003,55391533
2017-03-08,237.34,237.64,236.4,236.56,229.0656,-0.426,-0.0019,78168795
2017-03-10,237.97,238.02,236.59,237.69,230.1598,0.804,0.0034999999999999996,81991652
2017-03-13,237.62,237.86,237.24,237.81,230.276,0.116,5e-4,57256824
2017-03-14,237.18,237.24,236.19,236.9,229.3949,-0.881,-0.0038,59880778
